index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
87,DeKalb,Kelley Chapel Road,1337,13,11,11,0,35,111,449,316,1,877,5,7,1,0,13,925,
88,DeKalb,Knollwood,2546,41,38,12,0,91,231,646,457,8,1342,17,10,8,3,38,1471,
89,DeKalb,Kittredge Elem,2161,136,478,219,2,835,47,468,367,2,884,16,43,20,0,79,1798,
90,DeKalb,Lakeside High,3216,170,440,304,3,917,117,844,574,0,1535,20,43,42,0,105,2557,
91,DeKalb,Lavista Road,2223,97,184,210,1,492,89,492,554,3,1138,11,23,20,0,54,1684,
92,DeKalb,Lavista,3223,109,241,190,3,543,149,762,559,7,1477,24,30,19,0,73,2093,
93,DeKalb,Lithonia,1730,26,26,15,1,68,220,372,210,2,804,5,13,6,0,24,896,
94,DeKalb,Lin-Mary Lin Elem,3009,71,202,139,2,414,99,964,846,6,1915,14,36,23,0,73,2402,
95,DeKalb,Lithonia High,3610,20,27,14,0,61,321,1051,528,13,1913,18,23,9,0,50,2024,
96,DeKalb,Livsey Elem,1350,72,238,124,0,434,45,339,249,0,633,6,17,12,0,35,1102,
97,DeKalb,Miller-Eldridge L Miller Elem 3455,26,54,40,0,120,287,912,683,8,1890,11,22,13,0,46,2056,,
98,DeKalb,McNair High,4160,40,83,54,0,177,243,1356,929,7,2535,22,43,22,0,87,2799,
99,DeKalb,Marbut Elem,4234,20,35,11,2,68,311,1381,615,19,2326,5,17,6,0,28,2422,
100,DeKalb,McNair,2794,21,42,18,0,81,160,790,588,6,1544,12,27,14,2,55,1680,
101,DeKalb,McLendon,3607,63,223,138,0,424,145,923,817,8,1893,22,42,41,2,107,2424,
102,DeKalb,McWilliams,2517,17,31,11,0,59,136,949,548,5,1638,8,11,5,0,24,1721,
103,DeKalb,Medlock,2208,71,148,123,1,343,112,621,613,1,1347,16,24,27,0,67,1757,
104,DeKalb,Midvale Elem,2747,164,526,324,1,1015,75,591,505,2,1173,16,41,30,0,87,2275,
105,DeKalb,Miller Grove,4747,22,37,20,1,80,313,1347,678,14,2352,18,31,8,0,57,2489,
106,DeKalb,Montclair Elem,2194,66,88,18,0,172,166,593,231,8,998,17,23,7,0,47,1217,
107,DeKalb,Montreal,2586,77,171,116,0,364,149,724,479,4,1356,21,32,17,1,71,1791,
108,DeKalb,Meadowview,3511,23,31,37,1,92,200,956,733,11,1900,14,34,15,1,64,2056,
109,DeKalb,Memorial South,3138,31,58,34,0,123,229,671,359,19,1278,13,8,4,1,26,1427,
110,DeKalb,Midway,3139,22,55,53,1,131,162,715,584,6,1467,8,24,14,0,46,1644,
111,DeKalb,McNair Academy,1900,18,25,10,1,54,118,597,440,4,1159,12,18,5,0,35,1248,
112,DeKalb,Mount Vernon East,2651,205,709,278,1,1193,58,523,345,2,928,14,43,22,0,79,2200,
113,DeKalb,Mathis-Bob Mathis Elem,2789,14,42,34,0,90,210,907,682,6,1805,8,13,4,0,25,1920,
114,DeKalb,Mount Vernon West,2303,119,559,207,5,890,31,546,315,5,897,14,49,9,0,72,1859,
115,DeKalb,Metropolitan,3405,23,115,56,3,197,157,1273,707,8,2145,18,54,30,0,102,2444,
116,DeKalb,Montgomery Elem,2446,166,473,246,1,886,67,551,427,3,1048,17,40,23,2,82,2016,
117,DeKalb,Miller Grove Road,2151,14,36,16,0,66,170,709,489,5,1373,3,14,4,0,21,1460,
118,DeKalb,Midvale Road,1832,45,121,67,0,233,123,570,292,1,986,6,26,11,1,44,1263,
119,DeKalb,Miller Grove High,3470,14,34,13,1,62,266,947,440,9,1662,13,12,8,0,33,1757,
120,DeKalb,North Decatur,2166,36,86,85,1,208,96,580,469,11,1156,14,16,13,0,43,1407,
121,DeKalb,North Hairston,2329,39,58,48,2,147,184,603,377,6,1170,17,12,11,1,41,1358,
122,DeKalb,Northlake,1509,107,129,140,0,376,66,378,332,1,777,14,26,18,0,58,1211,
123,DeKalb,North Peachtree,1916,82,197,101,2,382,97,399,246,4,746,18,25,14,0,57,1185,
124,DeKalb,Oak Grove Elem,2253,133,286,178,1,598,92,538,518,0,1148,15,36,30,0,81,1827,
125,DeKalb,Oakcliff Elem,2125,82,146,98,1,327,226,369,243,9,847,22,17,14,0,53,1227,
126,DeKalb,Oakhurst,2398,44,95,64,0,203,83,980,689,2,1754,15,40,14,0,69,2026,
127,DeKalb,Oak View Elem,5011,14,48,16,2,80,343,1655,739,17,2754,9,37,13,1,60,2894,
128,DeKalb,Peachcrest,2458,24,57,34,0,115,160,582,423,5,1170,7,21,13,0,41,1326,
129,DeKalb,Peachtree Middle,3502,104,367,177,3,651,174,978,509,5,1666,26,43,23,0,92,2409,
130,DeKalb,Princeton Elem,2376,10,39,10,0,59,165,833,443,5,1446,2,11,5,0,18,1523,
131,DeKalb,Pine Lake,632,34,8,7,0,49,207,130,71,0,408,14,2,2,0,18,475,
132,DeKalb,Pleasantdale Road,4538,74,197,86,0,357,372,1043,534,10,1959,28,49,37,0,114,2430,
133,DeKalb,Ponce de Leon,3766,49,113,97,0,259,94,848,810,12,1764,11,15,8,2,36,2059,
134,DeKalb,Panola,1586,13,28,17,0,58,126,456,320,2,904,2,10,3,0,15,977,
135,DeKalb,Panola Way Elem,2252,12,20,15,0,47,189,560,303,20,1072,7,17,6,0,30,1149,
136,DeKalb,Piney Grove,2018,15,39,15,0,69,151,497,326,7,981,4,13,6,0,23,1073,
137,DeKalb,Panola Road,2884,10,31,10,0,51,180,987,560,9,1736,5,14,3,0,22,1809,
138,DeKalb,Rainbow Elem,3768,17,50,38,1,106,241,1151,827,6,2225,9,27,7,1,44,2375,
139,DeKalb,Redan Elem,3020,14,32,17,0,63,196,1117,581,8,1902,5,23,9,0,37,2002,
140,DeKalb,Rehoboth,1813,100,161,167,1,429,48,404,481,1,934,20,26,21,1,68,1431,
141,DeKalb,Rockbridge Elem,3595,35,66,36,5,142,290,905,487,17,1699,7,17,14,1,39,1880,
142,DeKalb,Rock Chapel Elem,2910,12,44,14,1,71,197,1072,499,6,1774,13,18,9,0,40,1885,
143,DeKalb,Rowland Elem,3765,25,57,38,0,120,266,884,568,9,1727,15,18,11,0,44,1891,
144,DeKalb,Redan-Trotti Library,3990,16,33,22,0,71,249,1232,725,21,2227,9,28,10,0,47,2345,
145,DeKalb,Rockbridge Road,3965,30,64,35,0,129,272,1435,938,10,2655,12,19,14,0,45,2829,
146,DeKalb,Rowland Road,2080,28,33,45,1,107,167,579,398,7,1151,8,6,9,0,23,1281,
147,DeKalb,Redan Road,2932,17,30,27,0,74,216,872,497,12,1597,6,18,6,1,31,1702,
148,DeKalb,Rock Chapel Road,4178,25,111,76,1,213,238,1539,766,17,2560,6,35,13,1,55,2828,
149,DeKalb,Redan Middle,2496,13,48,25,1,87,142,827,505,5,1479,8,21,7,0,36,1602,
150,DeKalb,Sagamore Hills Elem,2925,172,358,330,0,860,94,716,718,0,1528,21,29,20,0,70,2458,
151,DeKalb,Scott,2805,65,169,127,1,362,79,721,835,1,1636,16,31,25,1,73,2071,
152,DeKalb,Shaw-Robert Shaw Elem,2892,43,71,46,0,160,221,799,541,3,1564,10,30,15,0,55,1779,
153,DeKalb,Stone Mountain Elem,2338,36,102,239,0,377,134,470,494,3,1101,8,22,12,0,42,1520,
154,DeKalb,Silver Lake,4979,207,1069,434,1,1711,113,955,721,2,1791,17,72,35,1,125,3627,
155,DeKalb,Skyland,2100,147,407,163,3,720,82,450,292,4,828,14,30,27,0,71,1619,
156,DeKalb,Snapfinger Elem,1894,19,17,16,1,53,146,590,492,0,1228,11,16,8,0,35,1316,
157,DeKalb,Smoke Rise,2108,135,310,236,1,682,78,513,398,0,989,10,27,16,0,53,1724,
158,DeKalb,Stone Mtn Middle,3247,30,40,47,1,118,271,578,298,14,1161,13,19,7,1,40,1319,
159,DeKalb,Stone Mill Elem,3714,29,42,37,1,109,310,636,426,14,1386,13,23,7,0,43,1538,
160,DeKalb,Shadow Rock Elem,4347,25,58,48,0,131,266,1521,997,11,2795,19,21,13,1,54,2980,
161,DeKalb,Stoneview Elem,1988,13,30,15,1,59,156,475,232,9,872,4,7,8,0,19,950,
162,DeKalb,Salem Middle,3519,14,51,24,0,89,203,1355,814,5,2377,16,21,11,1,49,2515,
163,DeKalb,Shamrock,1600,74,130,103,0,307,101,399,438,5,943,16,18,17,0,51,1301,
164,DeKalb,South Deshon,3470,18,45,17,0,80,241,1231,621,12,2105,10,22,8,0,40,2225,
165,DeKalb,Stone Mtn Champion,3098,55,53,45,0,153,260,731,441,10,1442,18,24,15,0,57,1652,
166,DeKalb,Stone Mtn,1711,40,85,31,0,156,149,323,293,2,767,13,16,10,1,40,963,
167,DeKalb,Snapfinger Road N,2705,11,29,17,0,57,226,660,457,6,1349,8,16,12,0,36,1442,
168,DeKalb,Snapfinger Road S,1960,23,24,8,0,55,141,702,425,3,1271,6,14,7,0,27,1353,
169,DeKalb,Stephenson Middle,3822,45,72,34,0,151,266,1337,760,2,2365,9,28,7,0,44,2560,
170,DeKalb,South Hairston,3814,31,42,27,1,101,325,1047,610,11,1993,16,19,15,1,51,2145,
171,DeKalb,Stephenson High,3555,16,71,41,1,129,246,1146,783,6,2181,13,21,10,0,44,2354,
172,DeKalb,Stonecrest Library,3720,25,47,15,1,88,191,1472,534,10,2207,7,42,11,3,63,2358,
173,DeKalb,Snapfinger Road,4872,10,76,19,0,105,200,2139,1068,11,3418,12,33,10,0,55,3578,
174,DeKalb,Terry Mill,2808,22,53,21,1,97,208,916,577,5,1706,10,32,15,0,57,1860,
175,DeKalb,Toney Elem,1729,7,17,14,1,39,148,444,341,5,938,5,9,8,0,22,999,
176,DeKalb,Tucker Library,3506,120,577,283,2,982,73,916,594,2,1585,27,66,32,0,125,2692,
177,DeKalb,Tilly Mill Road,1552,126,359,154,1,640,44,298,213,0,555,12,36,16,0,64,1259,
178,DeKalb,Tucker,2932,67,349,219,1,636,86,793,494,7,1380,8,39,32,0,79,2095,
179,DeKalb,Valley Brook,1037,48,62,47,3,160,91,267,233,2,593,15,6,5,1,27,780,
180,DeKalb,Wadsworth,3159,17,28,29,0,74,258,825,630,9,1722,9,34,11,2,56,1852,
181,DeKalb,Wesley Chapel Library,2922,8,47,15,3,73,189,1059,702,4,1954,9,21,4,0,34,2061,
182,DeKalb,Woodrow Road,3493,16,52,34,0,102,230,1045,455,11,1741,12,32,13,0,57,1900,
183,DeKalb,Winnona Park,2020,27,108,79,0,214,38,810,539,2,1389,5,29,21,0,55,1658,
184,DeKalb,Woodridge Elem,3851,19,53,42,0,114,305,983,735,12,2035,11,25,12,0,48,2197,
185,DeKalb,Warren Tech,1364,78,118,63,0,259,119,298,189,4,610,15,10,17,0,42,911,
186,DeKalb,Woodward,3193,81,300,201,2,584,108,832,693,1,1634,16,29,40,1,86,2304,
187,DeKalb,White Oak,2951,20,16,12,0,48,285,717,414,7,1423,14,9,10,0,33,1504,
188,DeKalb,Winters Chapel,1434,116,293,138,0,547,51,280,240,2,573,13,24,14,0,51,1171,
189,DeKalb,Wynbrooke Elem,3496,30,71,42,0,143,256,1270,786,12,2324,16,24,12,1,53,2520,
190,DeKalb,Young Road,1951,13,33,12,0,58,92,752,421,8,1273,7,6,8,0,21,1352,
