index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
32,Columbia,Gospel Water Branch,2096,247,644,145,2,1038,110,278,226,1,615,3,9,8,0,20,1673,
33,Columbia,Genesis Church,1830,244,529,176,0,949,68,194,172,1,435,19,12,6,0,37,1421,
34,Columbia,Stevens Creek Church,2760,378,939,261,1,1579,96,309,282,0,687,9,17,4,0,30,2296,
35,Columbia,Mtz Col Fire Hdqtr,1291,197,237,71,1,506,99,117,87,0,303,17,3,5,0,25,834,
36,Columbia,Lakeside Middle,1923,263,483,86,0,832,100,246,139,1,486,16,19,7,0,42,1360,
37,Columbia,Martinez Baptist,1962,323,332,109,0,764,150,218,141,0,509,16,19,1,0,36,1309,
38,Columbia,Gold Cross EMS,1889,227,475,295,4,1001,65,151,134,1,351,18,11,3,0,32,1384,
39,Columbia,Church of Our Savior,2310,305,479,185,3,972,157,249,223,2,631,19,13,7,0,39,1642,
40,Columbia,West Acres Baptist,2424,312,753,165,1,1231,87,255,202,0,544,4,18,9,0,31,1806,
41,Columbia,Journey Comm Church,1268,161,510,138,2,811,37,100,83,0,220,3,9,2,1,15,1046,
42,Columbia,Wesley Methodist,2434,310,809,187,3,1309,103,285,163,1,552,13,18,9,0,40,1901,
43,Columbia,Col Cty Main Library,2106,191,683,136,0,1010,66,284,178,1,529,5,11,9,0,25,1564,
44,Columbia,Christ Church Presbyterian,2081,281,743,150,1,1175,70,241,151,1,463,6,12,5,0,23,1661,
45,Columbia,Blue Ridge Elementary,2301,264,606,143,0,1013,125,282,176,1,584,31,21,5,0,57,1654,
46,Columbia,Christ The King Luth Church,2148,207,757,234,1,1199,41,262,217,0,520,7,7,1,0,15,1734,
