County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total
Troup,West Point,2054.0,1,0,1,0,2,1,5,3,0,9,65,95,33,2,195,1,0,0,0,1,4,6,2,0,12,3,0,0,0,3,7,3,1,0,11,69,43,37,2,151,26,10,10,1,47,7,4,1,0,12,26,10,12,0,48,22.0,6.0,8.0,0.0,36.0,76.0,81.0,42.0,1.0,200.0,8.0,4.0,4.0,0.0,16.0,2.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,5.0,3.0,3.0,0.0,0.0,6.0,187.0,126.0,180.0,0.0,493.0,2.0,0.0,3.0,0.0,5.0,1261.0
Troup,Hogansville,3806.0,2,1,0,0,3,1,4,2,0,7,106,467,97,2,672,3,2,2,0,7,9,27,1,1,38,5,3,0,0,8,9,30,1,0,40,24,84,27,1,136,3,15,4,0,22,7,14,0,0,21,9,14,12,0,35,7.0,27.0,12.0,0.0,46.0,159.0,657.0,130.0,0.0,946.0,2.0,6.0,3.0,0.0,11.0,8.0,14.0,2.0,0.0,24.0,3.0,2.0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,8.0,12.0,21.0,0.0,0.0,33.0,88.0,300.0,182.0,1.0,571.0,2.0,10.0,1.0,0.0,13.0,2646.0
Troup,East Vernon,3117.0,2,1,0,0,3,2,1,1,0,4,234,414,130,2,780,1,4,2,0,7,13,18,6,1,38,3,1,2,0,6,14,17,3,0,34,14,27,12,0,53,5,5,2,0,12,9,17,4,0,30,7,7,1,0,15,8.0,11.0,6.0,1.0,26.0,311.0,534.0,178.0,0.0,1023.0,2.0,5.0,4.0,0.0,11.0,1.0,7.0,3.0,0.0,11.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,14.0,0.0,0.0,21.0,56.0,139.0,111.0,2.0,308.0,2.0,3.0,2.0,0.0,7.0,2399.0
Troup,Rosemont,3893.0,1,2,2,0,5,2,6,4,0,12,215,686,151,2,1054,0,6,1,0,7,11,42,3,0,56,1,2,0,0,3,13,19,3,0,35,14,30,22,0,66,3,6,2,0,11,19,18,3,0,40,3,18,9,0,30,13.0,20.0,13.0,0.0,46.0,275.0,719.0,250.0,0.0,1244.0,2.0,5.0,0.0,0.0,7.0,9.0,11.0,2.0,0.0,22.0,2.0,4.0,0.0,0.0,6.0,2.0,1.0,4.0,0.0,7.0,9.0,15.0,4.0,0.0,28.0,44.0,192.0,133.0,1.0,370.0,2.0,4.0,1.0,0.0,7.0,3056.0
Troup,McClendon,3533.0,0,7,0,0,7,5,0,2,0,7,161,546,112,2,821,4,3,3,0,10,11,26,2,0,39,2,2,0,0,4,9,24,3,1,37,9,49,14,0,72,8,11,3,0,22,11,19,1,0,31,5,17,5,1,28,11.0,22.0,14.0,0.0,47.0,287.0,687.0,154.0,4.0,1132.0,4.0,6.0,2.0,0.0,12.0,4.0,6.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,12.0,21.0,1.0,0.0,34.0,72.0,214.0,125.0,0.0,411.0,3.0,2.0,3.0,0.0,8.0,2740.0
Troup,Long Cane,3249.0,1,1,3,0,5,7,4,2,0,13,222,414,109,1,746,0,0,2,0,2,20,18,2,0,40,0,3,1,0,4,9,16,2,1,28,23,31,16,0,70,4,10,5,0,19,13,10,0,0,23,9,17,4,0,30,10.0,22.0,8.0,0.0,40.0,296.0,472.0,102.0,0.0,870.0,5.0,3.0,2.0,0.0,10.0,11.0,2.0,2.0,1.0,16.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,11.0,11.0,3.0,0.0,25.0,104.0,196.0,118.0,0.0,418.0,5.0,8.0,1.0,0.0,14.0,2381.0
Troup,Gardner Newman,2876.0,2,1,1,0,4,3,5,3,1,12,81,302,87,2,472,1,2,1,0,4,6,23,3,0,32,3,1,1,0,5,11,10,2,1,24,46,94,30,1,171,8,18,9,0,35,5,8,0,0,13,11,26,5,0,42,12.0,32.0,8.0,0.0,52.0,128.0,372.0,108.0,0.0,608.0,4.0,12.0,2.0,0.0,18.0,5.0,4.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,5.0,13.0,1.0,0.0,19.0,90.0,295.0,153.0,1.0,539.0,4.0,2.0,2.0,0.0,8.0,2074.0
Troup,Gray Hill,1878.0,1,1,1,0,3,1,2,0,0,3,184,174,47,4,409,1,0,0,0,1,9,8,2,1,20,3,1,1,0,5,14,10,1,1,26,18,30,10,0,58,5,6,5,0,16,8,7,1,0,16,7,5,4,0,16,6.0,9.0,1.0,0.0,16.0,230.0,217.0,43.0,1.0,491.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,11.0,70.0,87.0,80.0,0.0,237.0,3.0,1.0,1.0,0.0,5.0,1348.0
Troup,Highland,1686.0,0,4,1,0,5,0,0,2,0,2,43,122,37,0,202,1,0,0,0,1,4,11,2,0,17,0,0,0,0,0,4,8,0,0,12,22,54,9,0,85,4,14,5,0,23,5,8,1,0,14,7,17,7,0,31,3.0,11.0,7.0,0.0,21.0,53.0,148.0,43.0,0.0,244.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,10.0,72.0,205.0,136.0,2.0,415.0,3.0,4.0,1.0,0.0,8.0,1104.0
Troup,Northside,2600.0,0,0,0,0,0,3,2,0,0,5,68,276,69,1,414,0,3,4,0,7,5,3,2,0,10,4,0,0,0,4,9,9,3,0,21,31,58,16,0,105,10,14,6,0,30,5,0,0,0,5,9,19,3,0,31,18.0,25.0,6.0,0.0,49.0,99.0,346.0,108.0,2.0,555.0,8.0,6.0,1.0,0.0,15.0,3.0,2.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,5.0,2.0,12.0,1.0,1.0,16.0,118.0,237.0,173.0,1.0,529.0,1.0,4.0,3.0,0.0,8.0,1818.0
Liberty,Riceboro Youth Center,1083.0,0,2,0,0,2,0,2,1,0,3,14,37,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,6,38,23,0,67,5,15,8,0,28,2,1,0,0,3,2,16,6,0,24,5.0,5.0,10.0,0.0,20.0,10.0,52.0,14.0,0.0,76.0,2.0,5.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,1.0,6.0,0.0,0.0,7.0,80.0,238.0,147.0,0.0,465.0,2.0,5.0,0.0,0.0,7.0,776.0
Liberty,Lyman Hall School,4542.0,1,5,4,0,10,7,3,3,0,13,28,126,37,0,191,3,3,4,0,10,4,15,7,0,26,6,2,3,0,11,9,19,4,0,32,65,161,81,0,307,24,57,44,0,125,7,9,7,0,23,21,55,31,0,107,21.0,57.0,29.0,0.0,107.0,59.0,150.0,60.0,0.0,269.0,9.0,29.0,5.0,0.0,43.0,9.0,13.0,4.0,0.0,26.0,5.0,3.0,5.0,0.0,13.0,3.0,4.0,10.0,0.0,17.0,6.0,10.0,5.0,0.0,21.0,134.0,566.0,354.0,0.0,1054.0,1.0,7.0,6.0,0.0,14.0,2419.0
Liberty,Lewis Frasier School,4317.0,1,3,1,0,5,0,2,8,0,10,55,271,86,0,412,1,3,5,0,9,3,23,9,0,35,5,4,3,0,12,11,15,9,0,35,47,175,106,0,328,12,52,24,0,88,4,13,6,0,23,15,56,35,0,106,12.0,62.0,23.0,0.0,97.0,65.0,320.0,88.0,0.0,473.0,8.0,23.0,10.0,0.0,41.0,7.0,11.0,6.0,0.0,24.0,4.0,7.0,3.0,0.0,14.0,3.0,8.0,5.0,0.0,16.0,6.0,16.0,2.0,0.0,24.0,89.0,615.0,362.0,0.0,1066.0,5.0,11.0,7.0,0.0,23.0,2841.0
Liberty,Memorial Dr East,1976.0,3,2,2,0,7,2,1,4,0,7,13,59,21,0,93,0,2,0,0,2,2,5,3,0,10,2,1,2,0,5,5,3,2,0,10,22,77,47,0,146,9,23,18,0,50,5,1,1,0,7,8,27,21,0,56,6.0,22.0,6.0,0.0,34.0,22.0,51.0,16.0,0.0,89.0,4.0,14.0,5.0,0.0,23.0,3.0,3.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,5.0,2.0,3.0,5.0,0.0,10.0,2.0,2.0,0.0,0.0,4.0,47.0,254.0,168.0,0.0,469.0,2.0,2.0,2.0,0.0,6.0,1039.0
Liberty,Button Gwinnett,2304.0,1,0,0,0,1,2,2,0,0,4,27,31,16,0,74,1,1,2,0,4,6,5,2,0,13,1,1,1,0,3,4,7,1,0,12,16,34,16,0,66,7,14,12,0,33,5,1,1,0,7,11,14,13,0,38,6.0,9.0,4.0,0.0,19.0,24.0,44.0,15.0,0.0,83.0,9.0,5.0,4.0,0.0,18.0,4.0,5.0,8.0,0.0,17.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,8.0,21.0,53.0,47.0,0.0,121.0,3.0,3.0,2.0,0.0,8.0,535.0
Liberty,Town of Allenhurst,2398.0,2,4,4,0,10,0,2,3,0,5,30,97,29,0,156,2,2,4,0,8,7,7,2,0,16,2,4,1,0,7,6,9,4,0,19,29,121,57,0,207,11,43,19,0,73,4,3,1,0,8,17,36,19,0,72,7.0,34.0,9.0,0.0,50.0,37.0,93.0,41.0,0.0,171.0,3.0,23.0,5.0,0.0,31.0,4.0,5.0,3.0,0.0,12.0,2.0,6.0,1.0,0.0,9.0,0.0,4.0,3.0,0.0,7.0,2.0,14.0,2.0,0.0,18.0,81.0,423.0,206.0,0.0,710.0,2.0,8.0,2.0,0.0,12.0,1601.0
Liberty,Hinesville,1984.0,2,2,3,0,7,2,3,2,0,7,17,155,27,0,199,4,3,2,0,9,3,12,2,0,17,2,1,2,0,5,8,3,4,0,15,15,64,40,0,119,5,16,15,0,36,5,6,3,0,14,4,21,17,0,42,9.0,19.0,15.0,0.0,43.0,40.0,144.0,57.0,0.0,241.0,1.0,13.0,2.0,0.0,16.0,2.0,3.0,2.0,0.0,7.0,1.0,4.0,1.0,0.0,6.0,0.0,5.0,5.0,0.0,10.0,7.0,9.0,2.0,0.0,18.0,44.0,186.0,97.0,0.0,327.0,0.0,5.0,1.0,0.0,6.0,1144.0
Liberty,Liberty County Complex,4379.0,1,2,6,0,9,2,3,2,0,7,70,350,70,0,490,3,5,4,0,12,6,13,6,0,25,5,3,2,0,10,8,20,4,0,32,22,161,77,0,260,11,40,15,0,66,11,23,3,0,37,4,35,10,0,49,11.0,49.0,25.0,0.0,85.0,107.0,530.0,85.0,0.0,722.0,4.0,15.0,3.0,0.0,22.0,2.0,12.0,2.0,0.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,7.0,3.0,0.0,11.0,7.0,25.0,4.0,0.0,36.0,76.0,622.0,379.0,0.0,1077.0,0.0,11.0,5.0,0.0,16.0,2987.0
Liberty,Walthourville,3016.0,6,1,4,0,11,4,3,1,0,8,29,93,27,0,149,2,3,3,0,8,6,11,2,0,19,1,2,0,0,3,5,5,3,0,13,34,152,74,0,260,11,57,23,0,91,2,1,1,0,4,9,40,22,0,71,7.0,48.0,12.0,0.0,67.0,36.0,125.0,43.0,0.0,204.0,8.0,22.0,3.0,0.0,33.0,5.0,4.0,5.0,0.0,14.0,4.0,4.0,0.0,0.0,8.0,0.0,6.0,6.0,0.0,12.0,4.0,10.0,0.0,0.0,14.0,78.0,473.0,195.0,0.0,746.0,2.0,9.0,5.0,0.0,16.0,1751.0
Liberty,Fleming West,505.0,0,3,0,0,3,0,1,0,0,1,12,17,11,0,40,0,0,0,0,0,2,2,0,0,4,0,1,0,0,1,2,0,0,0,2,9,17,14,0,40,0,7,3,0,10,1,2,0,0,3,2,6,5,0,13,0.0,10.0,5.0,0.0,15.0,10.0,21.0,5.0,0.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,26.0,81.0,63.0,0.0,170.0,0.0,1.0,0.0,0.0,1.0,347.0
Liberty,Fleming East,3239.0,1,3,0,0,4,1,3,5,0,9,113,384,61,0,558,2,5,0,0,7,12,25,5,0,42,3,7,1,0,11,10,13,3,0,26,10,45,19,0,74,4,17,9,0,30,12,17,1,0,30,4,13,9,0,26,5.0,20.0,16.0,0.0,41.0,190.0,494.0,122.0,0.0,806.0,3.0,7.0,5.0,0.0,15.0,4.0,10.0,3.0,0.0,17.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,4.0,10.0,12.0,2.0,0.0,24.0,52.0,213.0,146.0,0.0,411.0,0.0,4.0,3.0,0.0,7.0,2149.0
Liberty,Gum Branch,3193.0,4,3,0,0,7,2,2,3,0,7,88,207,50,0,345,1,4,1,0,6,14,18,6,0,38,4,5,6,0,15,7,13,3,0,23,24,108,65,0,197,9,24,28,0,61,6,8,3,0,17,7,30,17,0,54,10.0,24.0,16.0,0.0,50.0,124.0,224.0,48.0,0.0,396.0,4.0,15.0,5.0,0.0,24.0,3.0,5.0,3.0,0.0,11.0,0.0,5.0,1.0,0.0,6.0,1.0,5.0,3.0,0.0,9.0,10.0,11.0,6.0,0.0,27.0,53.0,244.0,158.0,0.0,455.0,2.0,8.0,5.0,0.0,15.0,1763.0
Liberty,Hinesville Lodge 271,2646.0,5,4,5,0,14,2,2,3,0,7,40,101,35,0,176,0,2,1,0,3,6,5,3,0,14,6,5,0,0,11,7,12,4,0,23,41,107,74,0,222,15,34,25,0,74,4,7,5,0,16,12,29,11,0,52,6.0,23.0,13.0,0.0,42.0,37.0,100.0,52.0,0.0,189.0,9.0,21.0,2.0,0.0,32.0,2.0,5.0,3.0,0.0,10.0,2.0,1.0,3.0,0.0,6.0,2.0,2.0,4.0,0.0,8.0,1.0,3.0,1.0,0.0,5.0,74.0,351.0,217.0,0.0,642.0,2.0,9.0,4.0,0.0,15.0,1561.0
Miller,Colquitt-Miller,3912.0,4,12,4,0,20,4,9,6,0,19,195,553,133,2,883,1,5,0,0,6,17,40,4,0,61,2,5,0,0,7,16,18,3,0,37,44,93,42,0,179,9,19,12,0,40,12,19,10,0,41,8,17,16,0,41,15.0,31.0,18.0,0.0,64.0,240.0,538.0,102.0,1.0,881.0,7.0,9.0,0.0,0.0,16.0,4.0,5.0,3.0,0.0,12.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,7.0,0.0,11.0,14.0,20.0,3.0,0.0,37.0,69.0,119.0,83.0,0.0,271.0,3.0,5.0,5.0,0.0,13.0,2643.0
Ben Hill,East,3956.0,1,5,2,0,8,7,5,2,0,14,70,408,49,0,527,3,4,4,0,11,11,20,6,0,37,3,4,0,1,8,4,25,2,0,31,37,125,59,0,221,11,37,16,0,64,7,19,3,0,29,16,58,25,0,99,7.0,35.0,21.0,0.0,63.0,50.0,406.0,91.0,0.0,547.0,4.0,19.0,4.0,0.0,27.0,2.0,3.0,1.0,0.0,6.0,1.0,4.0,1.0,0.0,6.0,1.0,5.0,3.0,0.0,9.0,2.0,31.0,2.0,0.0,35.0,73.0,351.0,205.0,0.0,629.0,3.0,20.0,5.0,0.0,28.0,2399.0
Ben Hill,West,5898.0,5,11,3,0,19,4,7,4,0,15,117,1095,141,0,1353,4,2,1,0,7,13,36,9,0,58,4,9,3,0,16,10,34,1,0,45,46,119,50,0,215,12,35,10,0,57,9,31,2,0,42,19,33,20,0,72,14.0,51.0,18.0,0.0,83.0,114.0,915.0,204.0,0.0,1233.0,5.0,15.0,4.0,0.0,24.0,4.0,10.0,3.0,0.0,17.0,1.0,2.0,2.0,0.0,5.0,0.0,4.0,5.0,0.0,9.0,11.0,53.0,7.0,0.0,71.0,70.0,389.0,220.0,0.0,679.0,3.0,17.0,5.0,0.0,25.0,4045.0
Walton,Bold Springs,4653.0,4,2,4,0,10,2,3,1,0,6,196,604,189,0,989,0,1,1,0,2,11,15,5,0,31,3,2,1,0,6,11,17,3,0,31,25,48,32,0,105,5,13,6,0,24,9,16,5,0,30,7,16,4,0,27,11.0,12.0,24.0,0.0,47.0,423.0,1078.0,319.0,0.0,1820.0,4.0,3.0,2.0,0.0,9.0,10.0,13.0,5.0,0.0,28.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,6.0,7.0,19.0,5.0,0.0,31.0,70.0,207.0,191.0,0.0,468.0,0.0,8.0,1.0,0.0,9.0,3684.0
Walton,Whatley,1254.0,1,0,1,0,2,1,0,0,0,1,77,187,37,0,301,1,1,0,0,2,2,2,1,0,5,0,0,0,0,0,3,4,0,0,7,1,5,2,0,8,1,2,1,0,4,3,9,0,0,12,0,2,0,0,2,2.0,5.0,5.0,0.0,12.0,153.0,290.0,92.0,0.0,535.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,16.0,33.0,40.0,0.0,89.0,0.0,1.0,2.0,0.0,3.0,1000.0
Walton,Walker Park,3858.0,1,1,2,0,4,3,6,1,0,10,171,497,140,0,808,3,1,0,0,4,14,17,8,0,39,2,3,2,0,7,8,18,4,0,30,16,28,18,0,62,5,5,3,0,13,8,18,2,0,28,4,13,3,0,20,7.0,13.0,13.0,0.0,33.0,294.0,852.0,241.0,0.0,1387.0,7.0,3.0,1.0,0.0,11.0,14.0,4.0,4.0,0.0,22.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,14.0,2.0,0.0,22.0,51.0,150.0,131.0,0.0,332.0,2.0,3.0,1.0,0.0,6.0,2842.0
Walton,Gratis,1243.0,0,0,0,0,0,0,0,1,0,1,110,151,53,0,314,1,0,0,0,1,2,4,1,0,7,2,0,0,0,2,2,2,0,0,4,3,6,7,0,16,0,0,1,0,1,2,0,0,0,2,1,1,1,0,3,2.0,0.0,1.0,0.0,3.0,203.0,267.0,72.0,0.0,542.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,3.0,10.0,0.0,0.0,13.0,15.0,33.0,54.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,1023.0
Walton,Between,4925.0,0,0,0,0,0,2,5,5,0,12,94,705,158,0,957,2,4,1,0,7,1,39,16,0,56,1,6,0,0,7,3,21,5,0,29,13,58,25,0,96,2,14,10,0,26,3,10,2,0,15,2,19,7,0,28,3.0,24.0,12.0,0.0,39.0,203.0,1265.0,298.0,0.0,1766.0,0.0,8.0,2.0,0.0,10.0,7.0,16.0,4.0,0.0,27.0,0.0,6.0,2.0,0.0,8.0,1.0,2.0,5.0,0.0,8.0,3.0,30.0,7.0,0.0,40.0,32.0,245.0,196.0,0.0,473.0,0.0,4.0,3.0,0.0,7.0,3611.0
Walton,Walnut Grove,2661.0,1,0,1,0,2,2,2,3,0,7,153,304,72,0,529,1,1,3,0,5,8,21,3,0,32,1,1,2,0,4,12,10,0,0,22,3,18,6,0,27,2,2,1,0,5,10,5,0,0,15,1,9,5,0,15,6.0,10.0,6.0,0.0,22.0,295.0,559.0,121.0,0.0,975.0,6.0,1.0,0.0,0.0,7.0,8.0,5.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,10.0,1.0,0.0,20.0,24.0,110.0,82.0,0.0,216.0,0.0,2.0,0.0,0.0,2.0,1922.0
Walton,Loganville North,5225.0,3,5,2,0,10,2,4,2,0,8,140,534,145,0,819,0,7,3,0,10,13,38,11,0,62,1,5,4,0,10,6,20,6,0,32,29,80,33,0,142,12,19,14,0,45,7,23,0,0,30,7,27,12,0,46,11.0,30.0,11.0,0.0,52.0,301.0,907.0,305.0,0.0,1513.0,4.0,13.0,1.0,0.0,18.0,15.0,18.0,10.0,0.0,43.0,2.0,5.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,3.0,9.0,24.0,3.0,0.0,36.0,85.0,334.0,236.0,0.0,655.0,3.0,10.0,4.0,0.0,17.0,3558.0
Walton,Social Circle,4604.0,1,2,2,0,5,4,4,1,0,9,212,444,105,0,761,4,1,1,0,6,16,13,4,0,33,5,3,0,0,8,11,19,1,0,31,42,46,28,0,116,8,10,6,0,24,12,13,2,0,27,8,11,8,0,27,5.0,12.0,8.0,0.0,25.0,432.0,788.0,203.0,0.0,1423.0,6.0,7.0,3.0,0.0,16.0,14.0,8.0,5.0,0.0,27.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,4.0,11.0,17.0,4.0,0.0,32.0,150.0,281.0,260.0,0.0,691.0,4.0,6.0,3.0,0.0,13.0,3283.0
Walton,South Monroe,3910.0,0,6,2,0,8,2,9,0,0,11,64,443,112,0,619,0,2,0,0,2,11,18,3,0,32,4,2,1,0,7,10,11,0,0,21,16,62,25,0,103,5,15,8,0,28,2,11,0,0,13,8,25,5,0,38,3.0,22.0,6.0,0.0,31.0,155.0,682.0,187.0,0.0,1024.0,5.0,5.0,2.0,0.0,12.0,5.0,10.0,3.0,0.0,18.0,1.0,9.0,2.0,0.0,12.0,0.0,6.0,0.0,0.0,6.0,8.0,9.0,4.0,0.0,21.0,71.0,271.0,175.0,0.0,517.0,1.0,8.0,2.0,0.0,11.0,2534.0
Walton,North Monroe,4818.0,2,1,3,0,6,4,3,2,0,9,92,246,83,0,421,4,1,1,0,6,5,14,3,0,22,2,3,2,0,7,7,15,4,0,26,56,112,51,0,219,19,31,24,0,74,12,11,5,0,28,10,31,11,0,52,17.0,33.0,10.0,0.0,60.0,167.0,458.0,131.0,0.0,756.0,4.0,18.0,2.0,0.0,24.0,11.0,11.0,0.0,0.0,22.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,1.0,0.0,14.0,172.0,469.0,388.0,0.0,1029.0,5.0,10.0,4.0,0.0,19.0,2801.0
Walton,Loganville South,3768.0,1,4,4,0,9,5,4,2,0,11,92,378,146,0,616,3,8,2,0,13,11,16,6,0,33,1,6,3,0,10,6,16,1,0,23,28,62,37,0,127,9,21,7,0,37,6,21,4,0,31,9,27,8,0,44,10.0,20.0,11.0,0.0,41.0,197.0,614.0,211.0,0.0,1022.0,3.0,5.0,0.0,0.0,8.0,4.0,14.0,2.0,0.0,20.0,3.0,5.0,2.0,0.0,10.0,1.0,0.0,2.0,0.0,3.0,6.0,18.0,3.0,0.0,27.0,96.0,240.0,177.0,0.0,513.0,2.0,9.0,5.0,0.0,16.0,2614.0
